14907166,
20211083,
20709660,
21545115,
25656073,
26583983,
28424338,
34818346,
36288424,
37103910,
40586083,
40766692,
46262890,
54635604,
58177782,
70589770,
87597097,
118069722,
133911301,
137544575,
139591970,
142462970,
157620854,
167263097,
169827252,
177846463,
227830960,
229051030,
249958580,
254862213,
257192490,
257855006,
259514739,
293221213,
302999107,
305987221,
324074808,
342494191,
358035955,
538934139,
551576170,
560833159,
590824382,
610514715,
892587355,
931190293,
1061420826,
1072417292,
1102759356,
1279467608,
1474158908,
1538261348,
1567230193,
1616451042,
1707607224,
1869896588,
2174730026,
2486407542,
2518592426,
2599379702,
2604515634,
2613021270,
2686183118,
2750497926,
2760774588,
2818338313,
2833818668,
3118852147,
3144653582,
3145910857,
3289477758,
4434595154,
4698656498,
4721816467,
4785434653,
712139446615994368,
718583899186528257,
721438255955116032,
727646378969604098,
771210649711943680,
775873690835693568,
779218232158793728,
795796643404619776,
796628275632177152,
797439778203439104,
800991361767874560,
805999409464913920,
806405897215885313,
808924363407900672,
813649626045648896,
815699556071444481,
818765102778171392,
819510146267168768,
823021471287025666,
825090198568464385,
825121241371598848,
826528352563453957,
826715812404752384,
827957171103019008,
828414316487467008,
831286445469872128,
839384553407930368,
841156819774930944,
843263379141672960,
850483588583653377,
852786369768284161,
866777696180740097,
866811893423276032,
869520733369540609,
870265271868674048,
880932050437423104,
886774835187040256,
890407547709964290,
892651716872552448,
892685192946634753,
894479992590970880,
894520510540767232,
894722094759464960,
895446076097937408,
896161518017945601,
896538590385061889,
897409136110911488,
899362307041513472,
900090772422246400,
900235092861243392,
900856420949786624,
901685560678297600,
905240888590319616,
906070142924111872,
906260063903518720,
908987371877687296,
909955421200203776,
912904632283918337,
912909129345363968,
918763976988672000,
921957264314867712,
927724965692030976,
930905762225725441,
933125560540192768,
938121898654703616,
942174483841818624,
942452005305442305,
942991902957215744,
947635637296930816,
950538048197902336,
952386586565476353,
954460875309461504,
959494124536606720,
962043888977379328,
964001697193369601,
974506054896599040,
974769736306147328,
975520366645854208,
975951835814010880,
976558823963013120,
976633786661142528,
978484844047998976,
980303028656812033,
981425232618586112,
983285896660189185,
985363613018873858,
989658894937899008,
991490285703065602,
992142056326807552,
992359097440714752,
